,date,state,confirmed,deceased,recovered
0,01-Apr-20,AN,0,0,0
1,01-Apr-20,AP,67,0,1
2,01-Apr-20,AR,0,0,0
3,01-Apr-20,AS,15,0,0
4,01-Apr-20,BR,3,0,0
5,01-Apr-20,CH,2,0,0
6,01-Apr-20,CT,0,0,0
7,01-Apr-20,DD,0,0,0
8,01-Apr-20,DL,32,0,0
9,01-Apr-20,DN,0,0,0
10,01-Apr-20,GA,0,0,0
11,01-Apr-20,GJ,13,0,0
12,01-Apr-20,HP,0,0,0
13,01-Apr-20,HR,0,0,10
14,01-Apr-20,JH,0,0,0
15,01-Apr-20,JK,7,0,1
16,01-Apr-20,KA,9,0,1
17,01-Apr-20,KL,24,0,2
18,01-Apr-20,LA,0,0,0
19,01-Apr-20,LD,0,0,0
20,01-Apr-20,MH,33,3,0
21,01-Apr-20,ML,0,0,0
22,01-Apr-20,MN,0,0,0
23,01-Apr-20,MP,32,1,0
24,01-Apr-20,MZ,0,0,0
25,01-Apr-20,NL,0,0,0
26,01-Apr-20,OR,1,0,1
27,01-Apr-20,PB,4,0,0
28,01-Apr-20,PY,2,0,0
29,01-Apr-20,RJ,27,0,0
30,01-Apr-20,SK,0,0,0
31,01-Apr-20,TG,30,3,0
32,01-Apr-20,TN,110,0,0
33,01-Apr-20,TR,0,0,0
34,01-Apr-20,TT,424,9,16
35,01-Apr-20,UN,0,0,0
36,01-Apr-20,UP,13,2,0
37,01-Apr-20,UT,0,0,0
38,01-Apr-20,WB,0,0,0
39,01-Jul-20,AN,3,0,5
40,01-Jul-20,AP,657,6,477
41,01-Jul-20,AR,4,0,4
42,01-Jul-20,AS,548,0,184
43,01-Jul-20,BR,216,5,267
44,01-Jul-20,CH,6,0,3
45,01-Jul-20,CT,82,1,53
46,01-Jul-20,DD,0,0,0
47,01-Jul-20,DL,2442,61,1644
48,01-Jul-20,DN,16,0,27
49,01-Jul-20,GA,72,1,74
50,01-Jul-20,GJ,675,21,368
51,01-Jul-20,HP,26,0,42
52,01-Jul-20,HR,393,4,527
53,01-Jul-20,JH,35,0,47
54,01-Jul-20,JK,198,4,134
55,01-Jul-20,KA,1272,7,145
56,01-Jul-20,KL,151,1,132
57,01-Jul-20,LA,17,0,46
58,01-Jul-20,LD,0,0,0
59,01-Jul-20,MH,5537,198,2243
60,01-Jul-20,ML,2,0,0
61,01-Jul-20,MN,26,0,26
62,01-Jul-20,MP,268,9,260
63,01-Jul-20,MZ,0,0,1
64,01-Jul-20,NL,42,0,14
65,01-Jul-20,OR,251,1,164
66,01-Jul-20,PB,100,5,122
67,01-Jul-20,PY,25,0,29
68,01-Jul-20,RJ,304,8,354
69,01-Jul-20,SK,1,0,2
70,01-Jul-20,TG,1018,7,788
71,01-Jul-20,TN,3882,63,2852
72,01-Jul-20,TR,8,0,1
73,01-Jul-20,TT,19429,438,12064
74,01-Jul-20,UN,-89,0,0
75,01-Jul-20,UP,564,21,545
76,01-Jul-20,UT,66,0,86
77,01-Jul-20,WB,611,15,398
78,01-Jun-20,AN,0,0,0
79,01-Jun-20,AP,105,2,34
80,01-Jun-20,AR,18,0,0
81,01-Jun-20,AS,146,0,99
82,01-Jun-20,BR,138,0,221
83,01-Jun-20,CH,4,0,15
84,01-Jun-20,CT,49,0,7
85,01-Jun-20,DD,0,0,0
86,01-Jun-20,DL,990,50,268
87,01-Jun-20,DN,1,0,0
88,01-Jun-20,GA,2,0,6
89,01-Jun-20,GJ,423,25,861
90,01-Jun-20,HP,9,0,2
91,01-Jun-20,HR,265,1,7
92,01-Jun-20,JH,26,0,40
93,01-Jun-20,JK,155,3,19
94,01-Jun-20,KA,187,1,100
95,01-Jun-20,KL,57,1,18
96,01-Jun-20,LA,0,0,0
97,01-Jun-20,LD,0,0,0
98,01-Jun-20,MH,2358,76,779
99,01-Jun-20,ML,1,0,0
100,01-Jun-20,MN,12,0,0
101,01-Jun-20,MP,194,8,161
102,01-Jun-20,MZ,0,0,0
103,01-Jun-20,NL,0,0,0
104,01-Jun-20,OR,156,0,119
105,01-Jun-20,PB,38,-1,13
106,01-Jun-20,PY,9,0,0
107,01-Jun-20,RJ,269,5,181
108,01-Jun-20,SK,0,0,0
109,01-Jun-20,TG,94,6,63
110,01-Jun-20,TN,1162,11,413
111,01-Jun-20,TR,107,0,0
112,01-Jun-20,TT,7723,201,3882
113,01-Jun-20,UN,139,0,0
114,01-Jun-20,UP,286,5,187
115,01-Jun-20,UT,52,0,120
116,01-Jun-20,WB,271,8,149
117,01-May-20,AN,0,0,0
118,01-May-20,AP,60,2,82
119,01-May-20,AR,0,0,0
120,01-May-20,AS,0,0,4
121,01-May-20,BR,41,1,14
122,01-May-20,CH,14,0,0
123,01-May-20,CT,3,0,0
124,01-May-20,DD,0,0,0
125,01-May-20,DL,223,2,73
126,01-May-20,DN,0,0,0
127,01-May-20,GA,0,0,0
128,01-May-20,GJ,326,22,123
129,01-May-20,HP,0,0,2
130,01-May-20,HR,18,0,6
131,01-May-20,JH,3,0,2
132,01-May-20,JK,25,0,31
133,01-May-20,KA,24,0,22
134,01-May-20,KL,0,0,9
135,01-May-20,LA,0,0,0
136,01-May-20,LD,0,0,0
137,01-May-20,MH,1008,26,106
138,01-May-20,ML,0,0,10
139,01-May-20,MN,0,0,0
140,01-May-20,MP,90,8,42
141,01-May-20,MZ,0,0,0
142,01-May-20,NL,0,0,0
143,01-May-20,OR,11,0,14
144,01-May-20,PB,105,0,4
145,01-May-20,PY,0,0,0
146,01-May-20,RJ,82,4,223
147,01-May-20,SK,0,0,0
148,01-May-20,TG,6,0,22
149,01-May-20,TN,203,1,54
150,01-May-20,TR,0,0,0
151,01-May-20,TT,2396,77,962
152,01-May-20,UN,0,0,0
153,01-May-20,UP,117,2,103
154,01-May-20,UT,0,1,1
155,01-May-20,WB,37,8,15
156,02-Apr-20,AN,0,0,0
157,02-Apr-20,AP,38,0,0
158,02-Apr-20,AR,1,0,0
159,02-Apr-20,AS,0,0,0
160,02-Apr-20,BR,5,0,3
161,02-Apr-20,CH,1,0,0
162,02-Apr-20,CT,0,0,1
163,02-Apr-20,DD,0,0,0
164,02-Apr-20,DL,141,2,2
165,02-Apr-20,DN,0,0,0
166,02-Apr-20,GA,0,0,0
167,02-Apr-20,GJ,1,1,5
168,02-Apr-20,HP,3,0,0
169,02-Apr-20,HR,6,0,0
170,02-Apr-20,JH,1,0,0
171,02-Apr-20,JK,8,0,1
172,02-Apr-20,KA,14,0,2
173,02-Apr-20,KL,21,0,2
174,02-Apr-20,LA,0,0,0
175,02-Apr-20,LD,0,0,0
176,02-Apr-20,MH,88,8,3
177,02-Apr-20,ML,0,0,0
178,02-Apr-20,MN,1,0,0
179,02-Apr-20,MP,9,2,0
180,02-Apr-20,MZ,0,0,0
181,02-Apr-20,NL,0,0,0
182,02-Apr-20,OR,0,0,0
183,02-Apr-20,PB,1,1,0
184,02-Apr-20,PY,2,0,0
185,02-Apr-20,RJ,13,0,0
186,02-Apr-20,SK,0,0,0
187,02-Apr-20,TG,27,0,3
188,02-Apr-20,TN,75,0,0
189,02-Apr-20,TR,0,0,0
190,02-Apr-20,TT,486,14,22
191,02-Apr-20,UN,0,0,0
192,02-Apr-20,UP,11,0,0
193,02-Apr-20,UT,3,0,0
194,02-Apr-20,WB,16,0,0
195,02-Jul-20,AN,9,0,1
196,02-Jul-20,AP,845,5,325
197,02-Jul-20,AR,37,0,5
198,02-Jul-20,AS,479,2,275
199,02-Jul-20,BR,478,5,183
200,02-Jul-20,CH,4,0,22
201,02-Jul-20,CT,73,0,59
202,02-Jul-20,DD,0,0,0
203,02-Jul-20,DL,2373,61,3015
204,02-Jul-20,DN,25,0,3
205,02-Jul-20,GA,95,0,64
206,02-Jul-20,GJ,681,19,563
207,02-Jul-20,HP,35,0,15
208,02-Jul-20,HR,568,11,520
209,02-Jul-20,JH,60,0,57
210,02-Jul-20,JK,154,10,118
211,02-Jul-20,KA,1502,19,271
212,02-Jul-20,KL,160,0,202
213,02-Jul-20,LA,1,0,35
214,02-Jul-20,LD,0,0,0
215,02-Jul-20,MH,6328,125,8018
216,02-Jul-20,ML,3,0,1
217,02-Jul-20,MN,19,0,37
218,02-Jul-20,MP,245,8,160
219,02-Jul-20,MZ,2,0,3
220,02-Jul-20,NL,34,0,15
221,02-Jul-20,OR,229,2,149
222,02-Jul-20,PB,116,3,155
223,02-Jul-20,PY,63,0,30
224,02-Jul-20,RJ,350,9,374
225,02-Jul-20,SK,12,0,0
226,02-Jul-20,TG,1213,8,987
227,02-Jul-20,TN,4343,57,3095
228,02-Jul-20,TR,39,0,53
229,02-Jul-20,TT,21947,378,19999
230,02-Jul-20,UN,-83,0,0
231,02-Jul-20,UP,769,17,592
232,02-Jul-20,UT,37,1,88
233,02-Jul-20,WB,649,16,509
234,02-Jun-20,AN,0,0,0
235,02-Jun-20,AP,115,0,40
236,02-Jun-20,AR,2,0,0
237,02-Jun-20,AS,74,0,53
238,02-Jun-20,BR,151,1,62
239,02-Jun-20,CH,4,1,0
240,02-Jun-20,CT,15,1,9
241,02-Jun-20,DD,0,0,0
242,02-Jun-20,DL,1298,33,497
243,02-Jun-20,DN,0,0,0
244,02-Jun-20,GA,6,0,7
245,02-Jun-20,GJ,415,29,1114
246,02-Jun-20,HP,5,0,18
247,02-Jun-20,HR,296,2,14
248,02-Jun-20,JH,61,0,0
249,02-Jun-20,JK,117,2,7
250,02-Jun-20,KA,388,0,75
251,02-Jun-20,KL,86,1,19
252,02-Jun-20,LA,4,1,0
253,02-Jun-20,LD,0,0,0
254,02-Jun-20,MH,2287,103,1225
255,02-Jun-20,ML,2,0,0
256,02-Jun-20,MN,6,0,3
257,02-Jun-20,MP,137,6,218
258,02-Jun-20,MZ,12,0,0
259,02-Jun-20,NL,6,0,0
260,02-Jun-20,OR,141,0,80
261,02-Jun-20,PB,41,2,17
262,02-Jun-20,PY,0,0,0
263,02-Jun-20,RJ,273,4,222
264,02-Jun-20,SK,0,0,0
265,02-Jun-20,TG,99,4,35
266,02-Jun-20,TN,1091,13,536
267,02-Jun-20,TR,48,0,0
268,02-Jun-20,TT,8812,222,4531
269,02-Jun-20,UN,784,0,0
270,02-Jun-20,UP,368,7,146
271,02-Jun-20,UT,84,2,30
272,02-Jun-20,WB,396,10,104
273,02-May-20,AN,0,0,10
274,02-May-20,AP,62,0,38
275,02-May-20,AR,0,0,0
276,02-May-20,AS,0,0,0
277,02-May-20,BR,15,1,19
278,02-May-20,CH,6,0,1
279,02-May-20,CT,0,0,0
280,02-May-20,DD,0,0,0
281,02-May-20,DL,384,3,89
282,02-May-20,DN,0,0,0
283,02-May-20,GA,0,0,0
284,02-May-20,GJ,333,26,160
285,02-May-20,HP,0,0,3
286,02-May-20,HR,19,1,1
287,02-May-20,JH,2,0,1
288,02-May-20,JK,27,0,7
289,02-May-20,KA,12,3,20
290,02-May-20,KL,2,0,8
291,02-May-20,LA,1,0,0
292,02-May-20,LD,0,0,0
293,02-May-20,MH,790,36,121
294,02-May-20,ML,0,0,0
295,02-May-20,MN,0,0,0
296,02-May-20,MP,73,6,100
297,02-May-20,MZ,0,0,0
298,02-May-20,NL,0,0,0
299,02-May-20,OR,6,0,1
300,02-May-20,PB,187,0,4
301,02-May-20,PY,1,0,0
302,02-May-20,RJ,106,6,126
303,02-May-20,SK,0,0,0
304,02-May-20,TG,17,1,35
305,02-May-20,TN,231,1,29
306,02-May-20,TR,2,0,0
307,02-May-20,TT,2564,92,831
308,02-May-20,UN,0,0,0
309,02-May-20,UP,159,1,44
310,02-May-20,UT,2,0,2
311,02-May-20,WB,127,7,12
312,03-Apr-20,AN,0,0,0
313,03-Apr-20,AP,15,1,0
314,03-Apr-20,AR,0,0,0
315,03-Apr-20,AS,7,0,0
316,03-Apr-20,BR,2,0,0
317,03-Apr-20,CH,0,0,0
318,03-Apr-20,CT,0,0,0
319,03-Apr-20,DD,0,0,0
320,03-Apr-20,DL,93,2,0
321,03-Apr-20,DN,0,0,0
322,03-Apr-20,GA,1,0,0
323,03-Apr-20,GJ,7,2,0
324,03-Apr-20,HP,0,1,0
325,03-Apr-20,HR,9,0,0
326,03-Apr-20,JH,0,0,0
327,03-Apr-20,JK,5,0,0
328,03-Apr-20,KA,4,1,0
329,03-Apr-20,KL,9,0,14
330,03-Apr-20,LA,1,0,0
331,03-Apr-20,LD,0,0,0
332,03-Apr-20,MH,64,5,8
333,03-Apr-20,ML,0,0,0
334,03-Apr-20,MN,0,0,0
335,03-Apr-20,MP,47,0,0
336,03-Apr-20,MZ,0,0,0
337,03-Apr-20,NL,0,0,0
338,03-Apr-20,OR,15,0,1
339,03-Apr-20,PB,6,0,0
340,03-Apr-20,PY,0,0,0
341,03-Apr-20,RJ,46,0,0
342,03-Apr-20,SK,0,0,0
343,03-Apr-20,TG,75,2,15
344,03-Apr-20,TN,102,0,0
345,03-Apr-20,TR,0,0,0
346,03-Apr-20,TT,560,14,38
347,03-Apr-20,UN,0,0,0
348,03-Apr-20,UP,46,0,0
349,03-Apr-20,UT,6,0,0
350,03-Apr-20,WB,0,0,0
351,03-Jul-20,AN,7,0,3
352,03-Jul-20,AP,837,8,319
353,03-Jul-20,AR,20,0,4
354,03-Jul-20,AS,365,0,221
355,03-Jul-20,BR,426,6,217
356,03-Jul-20,CH,4,0,4
357,03-Jul-20,CT,52,0,52
358,03-Jul-20,DD,0,0,0
359,03-Jul-20,DL,2520,59,2617
360,03-Jul-20,DN,50,0,21
361,03-Jul-20,GA,94,0,38
362,03-Jul-20,GJ,687,18,340
363,03-Jul-20,HP,19,0,39
364,03-Jul-20,HR,494,4,672
365,03-Jul-20,JH,112,0,13
366,03-Jul-20,JK,170,4,101
367,03-Jul-20,KA,1694,21,471
368,03-Jul-20,KL,211,0,201
369,03-Jul-20,LA,11,0,47
370,03-Jul-20,LD,0,0,0
371,03-Jul-20,MH,6364,198,3515
372,03-Jul-20,ML,4,0,0
373,03-Jul-20,MN,37,0,23
374,03-Jul-20,MP,191,4,234
375,03-Jul-20,MZ,0,0,1
376,03-Jul-20,NL,4,0,31
377,03-Jul-20,OR,561,2,203
378,03-Jul-20,PB,153,5,122
379,03-Jul-20,PY,22,1,53
380,03-Jul-20,RJ,390,10,333
381,03-Jul-20,SK,1,0,0
382,03-Jul-20,TG,1892,8,1126
383,03-Jul-20,TN,4329,64,2357
384,03-Jul-20,TR,93,0,53
385,03-Jul-20,TT,22718,444,14417
386,03-Jul-20,UN,-801,0,0
387,03-Jul-20,UP,972,14,376
388,03-Jul-20,UT,64,0,76
389,03-Jul-20,WB,669,18,534
390,03-Jun-20,AN,0,0,0
391,03-Jun-20,AP,180,4,50
392,03-Jun-20,AR,10,0,0
393,03-Jun-20,AS,271,0,76
394,03-Jun-20,BR,230,1,222
395,03-Jun-20,CH,0,0,0
396,03-Jun-20,CT,64,0,40
397,03-Jun-20,DD,0,0,0
398,03-Jun-20,DL,1513,59,299
399,03-Jun-20,DN,8,0,0
400,03-Jun-20,GA,47,0,0
401,03-Jun-20,GJ,485,30,318
402,03-Jun-20,HP,14,0,10
403,03-Jun-20,HR,302,0,20
404,03-Jun-20,JH,42,0,1
405,03-Jun-20,JK,139,1,54
406,03-Jun-20,KA,267,1,111
407,03-Jun-20,KL,82,0,24
408,03-Jun-20,LA,9,0,1
409,03-Jun-20,LD,0,0,0
410,03-Jun-20,MH,2560,122,996
411,03-Jun-20,ML,3,0,1
412,03-Jun-20,MN,19,0,24
413,03-Jun-20,MP,168,7,224
414,03-Jun-20,MZ,1,0,0
415,03-Jun-20,NL,9,0,0
416,03-Jun-20,OR,143,0,91
417,03-Jun-20,PB,34,1,12
418,03-Jun-20,PY,11,0,8
419,03-Jun-20,RJ,279,6,309
420,03-Jun-20,SK,1,0,0
421,03-Jun-20,TG,129,7,30
422,03-Jun-20,TN,1286,8,610
423,03-Jun-20,TR,151,0,0
424,03-Jun-20,TT,9689,259,3789
425,03-Jun-20,UN,709,0,0
426,03-Jun-20,UP,141,1,81
427,03-Jun-20,UT,42,1,7
428,03-Jun-20,WB,340,10,170
429,03-May-20,AN,0,0,6
430,03-May-20,AP,58,0,47
431,03-May-20,AR,0,0,0
432,03-May-20,AS,0,0,0
433,03-May-20,BR,36,0,7
434,03-May-20,CH,3,1,0
435,03-May-20,CT,14,0,0
436,03-May-20,DD,0,0,0
437,03-May-20,DL,427,0,106
438,03-May-20,DN,0,0,0
439,03-May-20,GA,0,0,0
440,03-May-20,GJ,374,28,146
441,03-May-20,HP,0,0,1
442,03-May-20,HR,66,0,3
443,03-May-20,JH,0,0,5
444,03-May-20,JK,35,0,33
445,03-May-20,KA,13,0,22
446,03-May-20,KL,0,0,1
447,03-May-20,LA,19,0,0
448,03-May-20,LD,0,0,0
449,03-May-20,MH,678,27,115
450,03-May-20,ML,0,0,0
451,03-May-20,MN,0,0,0
452,03-May-20,MP,49,5,174
453,03-May-20,MZ,0,0,0
454,03-May-20,NL,0,0,0
455,03-May-20,OR,2,0,4
456,03-May-20,PB,330,1,5
457,03-May-20,PY,0,0,1
458,03-May-20,RJ,114,3,114
459,03-May-20,SK,0,0,0
460,03-May-20,TG,21,0,46
461,03-May-20,TN,266,1,38
462,03-May-20,TR,12,0,0
463,03-May-20,TT,2952,140,911
464,03-May-20,UN,0,0,0
465,03-May-20,UP,158,0,56
466,03-May-20,UT,1,0,0
467,03-May-20,WB,276,74,-19
468,04-Apr-20,AN,0,0,0
469,04-Apr-20,AP,28,0,0
470,04-Apr-20,AR,0,0,0
471,04-Apr-20,AS,3,0,0
472,04-Apr-20,BR,1,0,0
473,04-Apr-20,CH,0,0,3
474,04-Apr-20,CT,1,0,0
475,04-Apr-20,DD,0,0,0
476,04-Apr-20,DL,59,0,8
477,04-Apr-20,DN,0,0,0
478,04-Apr-20,GA,1,0,0
479,04-Apr-20,GJ,13,1,3
480,04-Apr-20,HP,7,0,0
481,04-Apr-20,HR,26,0,1
482,04-Apr-20,JH,0,0,0
483,04-Apr-20,JK,17,0,0
484,04-Apr-20,KA,16,0,0
485,04-Apr-20,KL,11,0,8
486,04-Apr-20,LA,0,0,0
487,04-Apr-20,LD,0,0,0
488,04-Apr-20,MH,148,6,2
489,04-Apr-20,ML,0,0,0
490,04-Apr-20,MN,0,0,0
491,04-Apr-20,MP,25,3,0
492,04-Apr-20,MZ,0,0,0
493,04-Apr-20,NL,0,0,0
494,04-Apr-20,OR,1,0,0
